sedaadmin,enrollment_dist,perc_black,log_median_income,poverty_rate,unemployment_rate,urban,town,suburb,rural
1903480,812.4,0.0169833494,10.91334,0.11075166160000001,0.0420630052,0.0,0.0,0.0,1.0
1903540,4598.4,0.08610199560000001,10.5752826,0.299823606,0.060025297,1.0,0.0,0.0,0.0
1903570,1271.0,0.0185547758,10.8121074,0.11458979259999999,0.06600610459999999,0.0,1.0,0.0,0.0
1903630,175.8,0.0103598406,10.9159014,0.1081879606,0.050033307000000006,0.0,0.0,0.0,1.0
1903690,11384.0,0.020881533799999998,11.2288646,0.0725954192,0.036338191000000006,0.0,0.0,1.0,0.0
1903750,867.0,0.009654787639999999,10.843994200000001,0.0921560422,0.022804869,0.0,0.0,0.0,1.0
1903780,223.8,0.0160692946,10.9397804,0.071232752,0.0363160488,0.0,0.0,0.0,1.0
1903850,377.8,0.00572049356,10.742877400000001,0.12336502,0.050401283,0.0,0.0,0.0,1.0
1903930,1477.2,0.0062488705,10.6480214,0.142399904,0.022358383000000003,0.0,1.0,0.0,0.0
1903960,547.8,0.00954879404,10.736405999999999,0.11701202400000002,0.026495738400000003,0.0,0.0,0.0,1.0
1904080,739.0,0.00324467034,10.8432728,0.10270704680000001,0.0410130706,0.0,0.0,0.0,1.0
1904200,1710.4,0.014383859199999998,11.1226904,0.0767071352,0.0419159332,0.0,0.0,0.0,1.0
1904380,453.0,0.00529881158,10.9814284,0.078253104,0.0469970838,0.0,0.0,0.0,1.0
1904440,612.2,0.00324227156,10.9393714,0.09864044999999999,0.0310752036,0.0,0.0,0.0,1.0
1904560,478.2,0.01508485178,10.6923172,0.13821555400000002,0.042864919,0.0,0.0,0.0,1.0
1904620,547.2,0.0177114706,10.773763200000001,0.12551495620000003,0.0476297944,0.0,0.0,0.0,1.0
1904650,710.2,0.00978366626,10.9493312,0.0808416634,0.0316878468,0.0,1.0,0.0,0.0
1904680,761.0,0.0220167322,10.7480108,0.122605296,0.0407907754,0.0,0.0,0.0,1.0
1904740,75.8,0.0,11.0149642,0.0764489166,0.0413308472,0.0,0.0,0.0,1.0
1904830,1564.8,0.00919522974,11.0924768,0.0710507558,0.0395088092,0.0,0.0,0.0,1.0
1904860,4618.4,0.06974915379999999,11.1344966,0.0629066728,0.0365174732,0.0,0.0,1.0,0.0
1904950,1006.4,0.00380893294,10.8471488,0.11289363420000001,0.06653782059999999,0.0,0.0,0.0,1.0
1905070,2082.4,0.01143514516,11.1988938,0.055069043399999996,0.012432636478,0.0,0.0,0.0,1.0
1905130,2001.4,0.022294034600000002,10.811964999999999,0.0994500646,0.0398700296,0.0,1.0,0.0,0.0
1905190,652.6,0.00338390904,10.9504998,0.0739645496,0.0199860356,0.0,0.0,0.0,1.0
1905430,622.8,0.00970017626,10.7953164,0.1109879944,0.0397087008,0.0,0.0,0.0,1.0
1905490,589.8,0.00608299202,10.8181444,0.0912283566,0.0447310602,0.0,0.0,0.0,1.0
1905750,507.4,0.00392564926,10.7714126,0.109931878,0.0429955816,0.0,0.0,0.0,1.0
1905790,3945.4,0.15500308999999998,10.6580806,0.180084036,0.06545754000000001,0.0,1.0,0.0,0.0
1905940,991.4,0.021694959,10.7244338,0.126190516,0.041897874999999994,0.0,0.0,0.0,1.0
1905970,239.4,0.00078431378,10.7519104,0.15266887,0.053682673,0.0,0.0,0.0,1.0
1906000,505.6,0.00347739636,10.897183,0.101381955,0.027546457400000002,0.0,0.0,0.0,1.0
1906060,1032.4,0.0123339379,10.8345782,0.1198212198,0.04943291,0.0,1.0,0.0,0.0
1906240,858.8,0.013033256900000002,10.6542608,0.14481264,0.0695453278,0.0,0.0,0.0,1.0
1906270,2161.4,0.016375816600000002,11.0960166,0.063214956,0.0504079096,0.0,1.0,0.0,0.0
1906330,1801.0,0.033977784,10.8270832,0.092172034,0.0223843156,0.0,1.0,0.0,0.0
